1727740800,27.004159,27.235956,26.947261,27.194793,85.79
1727755200,27.194793,27.362314,27.168438,27.266598,116.2
1727769600,27.266598,27.36723,27.008131,27.037361,125.92
1727784000,27.037361,27.784558,26.777617,27.577808,111.44
1727798400,27.577808,27.846214,27.500165,27.757192,73.82
1727812800,27.757192,27.759707,26.494136,26.72595,25.62
1727827200,27.004159,27.050175,26.42451,26.506638,64.69
1727841600,26.506638,26.699209,26.396623,26.680278,59.87
1727856000,26.680278,27.02923,26.491869,26.921684,124.71
1727870400,26.921684,27.867673,26.823963,27.707224,99.14
1727884800,27.707224,27.719731,27.316513,27.367442,48.02
1727899200,27.367442,27.425232,27.183318,27.237856,115.52
1727913600,27.033227,27.259523,27.021664,27.158614,64.06
1727928000,27.158614,28.071954,27.152905,28.013633,59.16
1727942400,28.013633,28.258088,27.939393,28.086297,130.42
1727956800,28.086297,28.161783,27.53175,27.535154,132.17
1727971200,27.535154,27.671814,27.426849,27.51334,83.96
1727985600,27.51334,27.612951,26.331969,26.436545,132.64
1728000000,27.079669,27.701313,26.970952,27.505373,25.78
1728014400,27.505373,27.543544,27.280283,27.394883,90.85
1728028800,27.394883,27.703072,27.339726,27.511388,81.25
1728043200,27.511388,27.576674,27.155265,27.177069,25.01
1728057600,27.177069,27.232074,26.632862,26.653039,100.17
1728072000,26.653039,27.172565,26.633276,27.136297,60.38
1728086400,27.189886,27.243792,27.044397,27.182511,57.45
1728100800,27.182511,27.367051,26.964999,27.352985,49.96
1728115200,27.352985,27.369877,26.984513,27.018119,107.93
1728129600,27.018119,27.062282,26.308527,26.377404,128.08
1728144000,26.377404,26.491888,26.335534,26.387422,69.82
1728158400,26.387422,27.15677,26.359902,27.116762,48.19
1728172800,27.207953,27.376045,27.11142,27.348371,116.2
1728187200,27.348371,27.440086,27.257279,27.332379,16.29
1728201600,27.332379,28.3377,27.194388,28.222629,59.53
1728216000,28.222629,28.309353,27.962873,28.168274,112.56
1728230400,28.168274,28.181442,27.651085,27.708287,87.85
1728244800,27.708287,27.981304,27.619837,27.674501,135.23
1728259200,27.19857,27.21285,26.602683,26.660359,104.95
1728273600,26.660359,26.788663,26.630478,26.728549,17.31
1728288000,26.728549,27.38723,26.609961,27.369516,27.8
1728302400,27.369516,28.054761,27.280116,28.035929,40.72
1728316800,28.035929,28.276717,27.543489,27.556455,130.98
1728331200,27.556455,27.890856,27.450696,27.815477,49.9
1728345600,27.348123,27.468006,27.227283,27.330535,37.41
1728360000,27.330535,27.403235,27.159142,27.297413,122.79
1728374400,27.297413,27.397844,27.074766,27.225964,51.98
1728388800,27.225964,27.295477,26.665278,26.909699,73.66
1728403200,26.909699,27.510834,26.906239,27.438594,90.27
1728417600,27.438594,27.523396,26.50769,26.575451,83.41
1728432000,27.329492,27.433084,26.87909,26.936306,17.88
1728446400,26.936306,27.268093,26.926557,27.131698,49.93
1728460800,27.131698,27.610417,27.038145,27.479242,17.41
1728475200,27.479242,27.517945,27.29553,27.377648,111.32
1728489600,27.377648,27.40878,27.246162,27.300905,109.91
1728504000,27.300905,27.365669,27.030838,27.093445,15.06
1728518400,27.424322,27.525626,27.146166,27.207924,83.07
