1767225600,12.18141,12.25232,12.18141,12.19375,35281.8535
1767240000,12.1947,12.25952,12.13096,12.1609,30032.4804
1767254400,12.16085,12.27938,12.15916,12.25968,9582.4318
1767268800,12.27884,12.42518,12.22691,12.37442,20166.1688
1767283200,12.37988,12.49993,12.31498,12.49993,15991.6051
1767297600,12.50168,12.60982,12.45828,12.59119,41421.7554
1767312000,12.60982,12.91296,12.57475,12.90083,45853.1161
1767326400,12.92943,12.95951,12.82381,12.82381,27525.1679
1767340800,12.83016,13.12796,12.8287,12.92899,54433.5291
1767355200,12.92825,13.16959,12.82118,13.06989,43981.2762
1767369600,13.06657,13.33696,13.04253,13.27178,106616.9018
1767384000,13.27288,13.42029,13.21542,13.26344,36078.6222
1767398400,13.26341,13.35882,13.2204,13.31027,23134.1762
1767412800,13.30644,13.30851,12.96701,13.01274,35820.808
1767427200,13.01186,13.1542,12.99717,13.07328,65501.7806
1767441600,13.06128,13.17302,13.04618,13.05659,26137.0023
1767456000,13.06455,13.20957,13.06455,13.16521,15513.1613
1767470400,13.16775,13.24861,13.10939,13.22673,13081.9069
1767484800,13.22203,13.37423,13.20741,13.35784,24124.1455
1767499200,13.35131,13.45102,13.27,13.34175,23766.3463
1767513600,13.3412,13.43653,13.26284,13.42047,27850.3851
1767528000,13.43509,13.54999,13.36857,13.48742,36248.9185
1767542400,13.48798,13.56613,13.30729,13.38176,45157.9043
1767556800,13.3823,13.4914,13.35324,13.42066,17073.8942
1767571200,13.41992,13.865,13.41992,13.6666,53093.9676
1767585600,13.67911,13.67911,13.40499,13.57459,33548.0121
1767600000,13.57063,13.61257,13.43818,13.58506,21077.1784
1767614400,13.58679,13.73195,13.37716,13.71483,56863.2819
1767628800,13.71608,13.87286,13.55,13.77499,61478.87
1767643200,13.76791,14.12183,13.75447,13.90898,98410.249
1767657600,13.91721,13.95551,13.58,13.79142,88587.0536
1767672000,13.79366,13.97159,13.67478,13.71446,41113.2718
1767686400,13.71912,13.89993,13.70358,13.8847,10407.4081
1767700800,13.89479,14.23258,13.8274,13.98927,81180.5173
1767715200,13.99596,14.014,13.46965,13.62771,77819.4142
1767729600,13.62771,14.05534,13.6277,14.04453,35802.5436
1767744000,14.02662,14.032,13.68111,13.80374,32133.859
1767758400,13.81192,13.86648,13.69715,13.85172,16271.5208
1767772800,13.86111,13.92846,13.57578,13.684,22996.9513
1767787200,13.6737,13.7124,13.29001,13.35474,82360.0649
1767801600,13.35968,13.48848,13.29626,13.38936,84066.075
1767816000,13.38937,13.4555,13.29157,13.43293,28789.8006
1767830400,13.43156,13.53746,13.3121,13.32547,17878.6755
1767844800,13.33013,13.45644,13.05849,13.29909,36539.5146
1767859200,13.29917,13.33697,13.08182,13.22093,25759.0719
1767873600,13.20674,13.28698,13.01736,13.28698,36636.5104
1767888000,13.28822,13.32484,13.14528,13.17703,25211.9384
1767902400,13.18107,13.32021,13.0859,13.21001,24109.115
1767916800,13.21001,13.35,13.16107,13.29673,18523.0358
1767931200,13.3,13.30551,13.17423,13.25609,16836.1292
1767945600,13.25528,13.27025,13.05652,13.16336,18270.0508
1767960000,13.16471,13.4115,13.02877,13.2699,34738.5291
1767974400,13.27389,13.42,13.05233,13.08004,37045.475
1767988800,13.08265,13.16755,13.06399,13.12563,21937.3082
1768003200,13.1232,13.15261,13.05328,13.11259,25943.8671
1768017600,13.1121,13.16013,13.05878,13.14446,10733.1213
1768032000,13.14955,13.20351,13.09199,13.15161,8973.8293
1768046400,13.15538,13.22987,13.12577,13.14532,5031.0718
1768060800,13.14744,13.20003,13.11021,13.18752,5701.0332
1768075200,13.19799,13.22226,13.07733,13.11735,28390.7861
1768089600,13.12117,13.22973,13.096,13.21797,6781.0058
1768104000,13.21776,13.25725,13.16575,13.22336,27118.5453
1768118400,13.22225,13.22399,13.17743,13.18629,7238.7183
1768132800,13.19231,13.2693,13.12673,13.18869,22001.3359
1768147200,13.18869,13.34634,13.18323,13.24984,29656.3271
1768161600,13.2386,13.2386,13.02244,13.18282,55701.6284
1768176000,13.18931,13.4979,13.09963,13.34235,48158.0651
1768190400,13.34944,13.43229,13.23601,13.26093,24476.8782
1768204800,13.24846,13.30596,13.1,13.17145,34165.1788
1768219200,13.15512,13.24152,12.91857,13.23716,61726.5703
1768233600,13.23398,13.31346,13.08951,13.18289,68841.7745
1768248000,13.1742,13.22474,12.98974,13.07155,24008.3525
1768262400,13.06142,13.14233,13.04614,13.09832,23351.6663
1768276800,13.09776,13.2709,13.09776,13.17796,26378.262
1768291200,13.18271,13.29576,13.18271,13.25402,15161.0072
1768305600,13.25136,13.56065,13.22739,13.5478,113248.3622
1768320000,13.56285,13.69148,13.53203,13.68015,51543.0089
1768334400,13.686,14.16492,13.676,14.04744,96700.5381
1768348800,14.05226,14.17616,14.01345,14.12592,44704.3503
1768363200,14.12188,14.14816,13.94073,14.04735,28393.9602
1768377600,14.04824,14.10803,13.84094,13.8658,46493.5978
1768392000,13.86422,14.31468,13.86418,14.23561,102113.1755
1768406400,14.23662,14.39291,14.05079,14.21851,88048.6749
1768420800,14.22648,14.30958,14.0825,14.10666,32457.994
1768435200,14.11583,14.11583,13.72821,13.75655,60730.4645
1768449600,13.75397,13.94891,13.74894,13.91751,17077.623
1768464000,13.92466,14.08006,13.85747,13.95352,45434.71
1768478400,13.94872,14.2007,13.73682,13.9511,51212.7371
1768492800,13.95663,13.99127,13.58447,13.67648,51454.9918
1768507200,13.68272,13.78999,13.56455,13.78999,28238.1668
1768521600,13.78999,13.85977,13.67279,13.68231,21188.9885
1768536000,13.68083,13.81167,13.60336,13.79149,18509.7057
1768550400,13.78955,13.85475,13.6889,13.7259,22491.5596
1768564800,13.72979,13.77917,13.43778,13.49085,32806.9647
1768579200,13.48657,13.65581,13.46,13.58792,28430.181
1768593600,13.5899,13.73645,13.51605,13.72288,27112.4036
1768608000,13.72006,13.73855,13.62521,13.67999,5643.3028
1768622400,13.66996,13.73172,13.65046,13.69461,6284.9321
1768636800,13.69461,13.76937,13.67181,13.69449,7957.3541
1768651200,13.69753,13.88596,13.69068,13.88175,29621.3995
