1767225600,2967.13,2983.96,2967.13,2974.64,1338.4706
1767240000,2974.65,2978.49,2967.9,2972.85,819.4737
1767254400,2972.85,2987.54,2972.84,2984.9,455.2058
1767268800,2984.62,2990.26,2973.74,2985.62,770.6548
1767283200,2985.62,3000.69,2976.43,2990.09,2425.9529
1767297600,2990.09,3006,2983.74,2999.8,3442.3983
1767312000,3000.22,3030.07,2989.3,3018.91,2342.201
1767326400,3018.7,3033,3004.81,3014.57,3706.7262
1767340800,3014.12,3064.86,3012.37,3044.45,5258.6841
1767355200,3044.45,3106.13,3018.5,3084.08,9731.3612
1767369600,3084.09,3147.65,3077.58,3121.85,7574.3069
1767384000,3122.35,3143.16,3109.71,3124.04,4840.5341
1767398400,3124.04,3135.3,3118.07,3124.33,5199.649
1767412800,3124.19,3126.2,3075.13,3088.4,2654.8249
1767427200,3089.06,3108.94,3083.45,3097.6,1614.6849
1767441600,3096.77,3113.31,3092,3099,2083.4001
1767456000,3099.01,3116.23,3096.44,3110.53,2432.6317
1767470400,3110.54,3128.52,3106,3125.5,1652.557
1767484800,3125.5,3164.79,3125.23,3146.36,3783.5338
1767499200,3146.23,3160,3132.64,3139.54,1515.31
1767513600,3139.84,3146.13,3124.19,3137.11,1179.33
1767528000,3137.77,3144.94,3116.41,3133.94,2388.6059
1767542400,3133.94,3141.38,3118.26,3131.12,1428.0447
1767556800,3131.13,3154.02,3129.8,3143.42,1457.5873
1767571200,3143.18,3218,3143.1,3184.2,4416.623
1767585600,3184.2,3186.65,3133.98,3156.01,1826.1597
1767600000,3156.01,3181.48,3151.36,3178.81,3137.0553
1767614400,3178.81,3202.93,3134.18,3194.99,8021.6893
1767628800,3194.44,3228.58,3159.91,3222.55,5120.497
1767643200,3222.56,3264.6,3220.13,3224.67,9122.4733
1767657600,3224.83,3246.31,3203.16,3224.25,3203.4942
1767672000,3224.56,3252.25,3210.91,3217.84,2185.8482
1767686400,3217.84,3240.99,3213.01,3236.94,1073.47
1767700800,3236.75,3308.21,3228.15,3270.85,10270.6658
1767715200,3271.12,3278.23,3181.17,3222.11,6114.2238
1767729600,3221.65,3299.18,3221.65,3295.29,3712.8311
1767744000,3295.36,3295.36,3238.27,3264.27,1971.1863
1767758400,3264.75,3268.71,3245.38,3252.64,667.3689
1767772800,3252.65,3260.66,3193.42,3218.58,1893.9648
1767787200,3218.23,3225.88,3142.58,3161.81,5563.2096
1767801600,3161.92,3175.79,3123,3142.29,5712.2379
1767816000,3142.11,3177.39,3125.45,3166.37,3280.0906
1767830400,3166.38,3180,3130.26,3139.15,3784.3349
1767844800,3139.15,3157.17,3086.73,3123.54,5210.3189
1767859200,3123.61,3132.33,3093.73,3116.92,1196.1856
1767873600,3116.93,3116.93,3050.33,3100.21,4311.8591
1767888000,3100.69,3135.65,3087.59,3108.34,3457.9811
1767902400,3108.34,3126.4,3085.78,3103.77,3320.657
1767916800,3103.83,3145.45,3078.49,3116.59,3187.6963
1767931200,3116.6,3120.88,3107.48,3108.8,752.4222
1767945600,3107.24,3111,3063.73,3086.57,1926.6487
1767960000,3086.65,3139.42,3056.63,3108.22,5633.8389
1767974400,3108.42,3141.26,3066,3076.75,6101.7108
1767988800,3076.76,3088.85,3062.92,3084.39,4776.4559
1768003200,3084.39,3089.6,3076,3082.45,1121.1484
1768017600,3082.45,3088.64,3075.27,3088.4,297.157
1768032000,3088.41,3099.28,3082.87,3091.97,886.8311
1768046400,3091.97,3098.37,3085.75,3091.51,424.9823
